course_title;url;price;num_subscribers;num_reviews;num_lectures;level;Rating;content_duration;published_timestamp;subject
Mutual Funds for Investors in Retirement Accounts;https://www.udemy.com/mutual-funds-for-investors-in-retirement-accounts/;20;0;0;0;All Levels;95;0;17/12/15 0:38;Business Finance
My Forex Strategy that win consistently over and over;https://www.udemy.com/my-forex-strategy-that-help-me-consistently-winning/;200;204;23;9;All Levels;94;15;29/10/16 9:51;Business Finance
My Forex Strategy that win consistently over and over;https://www.udemy.com/my-forex-strategy-that-help-me-consistently-winning/;200;204;23;9;All Levels;94;15;29/10/16 9:51;Business Finance
Naked Put Options Trade Covered Call & Poor Man Covered Call;https://www.udemy.com/naked-put-options-trade-covered-call-poor-man-covered-call/;200;939;7;19;Intermediate Level;88;15;10/2/17 17:40;Business Finance
Naked Put Options Trade Covered Call & Poor Man Covered Call;https://www.udemy.com/naked-put-options-trade-covered-call-poor-man-covered-call/;200;939;7;19;Intermediate Level;88;15;10/2/17 17:40;Business Finance
Navigate the 10-K and Other Financial Reports;https://www.udemy.com/navigate-the-10-k-and-other-financial-reports/;40;653;55;20;All Levels;96;25;8/11/14 13:50;Business Finance
Navigate the 10-K and Other Financial Reports;https://www.udemy.com/navigate-the-10-k-and-other-financial-reports/;40;653;55;20;All Levels;96;25;8/11/14 13:50;Business Finance
Nest Egg Investing;https://www.udemy.com/nest-egg-secrets/;45;6;0;12;Intermediate Level;69;2;27/6/14 10:15;Business Finance
Nest Egg Investing;https://www.udemy.com/nest-egg-secrets/;45;6;0;12;Intermediate Level;69;2;27/6/14 10:15;Business Finance
Ninja Chord Changes - Master your guitar chord changes;https://www.udemy.com/ninja-chord-changes/;30;1327;11;13;Intermediate Level;96;15;29/3/15 16:57;Musical Instruments
Ninja Chord Changes - Master your guitar chord changes;https://www.udemy.com/ninja-chord-changes/;30;1327;11;13;Intermediate Level;96;15;29/3/15 16:57;Musical Instruments
No Bull Investing: Investing 101 For Financial Freedom;https://www.udemy.com/no-bull-investing-investing-101-for-financial-freedom/;100;1213;12;25;Intermediate Level;89;65;13/3/17 17:53;Business Finance
No Bull Investing: Investing 101 For Financial Freedom;https://www.udemy.com/no-bull-investing-investing-101-for-financial-freedom/;100;1213;12;25;Intermediate Level;89;65;13/3/17 17:53;Business Finance
Node Package Manager Course: Build and Publish NPM Modules;https://www.udemy.com/node-package-manager-course-build-and-publish-npm-modules/;30;7196;8;38;All Levels;47;65;6/6/17 12:56;Subject: Web Development
Node Package Manager Course: Build and Publish NPM Modules;https://www.udemy.com/node-package-manager-course-build-and-publish-npm-modules/;30;7196;8;38;All Levels;47;65;6/6/17 12:56;Web Development
Node:js : Building Rest Apis with Sails.js;https://www.udemy.com/building-rest-apis-with-sailsjs-and-nodejs/;100;61;9;44;All Levels;11;2;27/4/17 11:49;Subject: Web Development
Node:js : Building Rest Apis with Sails.js;https://www.udemy.com/building-rest-apis-with-sailsjs-and-nodejs/;100;61;9;44;All Levels;11;2;27/4/17 11:49;Web Development
Node.js: The Essentials + API Frameworks Express KOA Sails;https://www.udemy.com/nodejs-up-and-running/;20;2760;52;34;All Levels;11;1;16/2/17 16:59;Subject: Web Development
Node.js: The Essentials + API Frameworks Express KOA Sails;https://www.udemy.com/nodejs-up-and-running/;20;2760;52;34;All Levels;11;1;16/2/17 16:59;Web Development
Non Directional Weekly Options Trading System - ETF & Emini;https://www.udemy.com/etf-stock-options-non-directional-weekly-trading-system/;200;897;22;21;All Levels;66;2;24/5/16 10:43;Business Finance
Non Directional Weekly Options Trading System - ETF & Emini;https://www.udemy.com/etf-stock-options-non-directional-weekly-trading-system/;200;897;22;21;All Levels;66;2;24/5/16 10:43;Business Finance
NPV and IRR Techniques for CA / CFA / CPA Exams;https://www.udemy.com/business-investment-decisions/;20;1551;5;55;Beginner Level;5;75;22/9/14 9:30;Business Finance
NPV and IRR Techniques for CA / CFA / CPA Exams;https://www.udemy.com/business-investment-decisions/;20;1551;5;55;Beginner Level;5;75;22/9/14 9:30;Business Finance
Nuke X: Aprende composiciðn digital;https://www.udemy.com/nuke-x-aprende-composicion-digital/;35;3;1;21;All Levels;94;25;1/4/14 16:08;Graphic Design
Nuke X: Aprende composiciðn digital;https://www.udemy.com/nuke-x-aprende-composicion-digital/;35;3;1;21;All Levels;94;25;1/4/14 16:08;Graphic Design
Numbers for the Business Plan;https://www.udemy.com/numbers-for-the-business-plan/;20;210;1;12;All Levels;25;15;22/9/14 0:12;Business Finance
Numbers for the Business Plan;https://www.udemy.com/numbers-for-the-business-plan/;20;210;1;12;All Levels;25;15;22/9/14 0:12;Business Finance
Numeracy skills in business and everyday life:Think and Deal;https://www.udemy.com/numeracy-skills-in-business-and-everyday-life-think-and-deal/;20;90;4;15;Beginner Level;8;633333333;11/10/16 14:36;Business Finance
Numeracy skills in business and everyday life:Think and Deal;https://www.udemy.com/numeracy-skills-in-business-and-everyday-life-think-and-deal/;20;90;4;15;Beginner Level;8;633333333;11/10/16 14:36;Business Finance
Object Orientation in PHP;https://www.udemy.com/object-orientation/;20;151;40;30;All Levels;89;5;29/2/16 17:40;Subject: Web Development
Object Orientation in PHP;https://www.udemy.com/object-orientation/;20;151;40;30;All Levels;89;5;29/2/16 17:40;Web Development
Object Oriented Programming (OOP) in PHP - Build An OOP Site;https://www.udemy.com/object-oriented-programming-in-php/;20;6588;721;36;Beginner Level;43;2;17/6/14 2:34;Subject: Web Development
Object Oriented Programming (OOP) in PHP - Build An OOP Site;https://www.udemy.com/object-oriented-programming-in-php/;20;6588;721;36;Beginner Level;43;2;17/6/14 2:34;Web Development
Oboe Pro Series - You're going to love practicing the Oboe;https://www.udemy.com/oboe-pro-series/;50;61;5;36;All Levels;7;7;8/4/16 18:26;Musical Instruments
Oboe Pro Series - You're going to love practicing the Oboe;https://www.udemy.com/oboe-pro-series/;50;61;5;36;All Levels;7;7;8/4/16 18:26;Musical Instruments
Oboe Solos: Learn to Perform Three Fun, Unique Pieces!;https://www.udemy.com/oboe-solos/;50;41;0;43;Beginner Level;88;2;27/7/16 22:10;Musical Instruments
Old-Time Banjo for the Absolute Beginner;https://www.udemy.com/old-time-banjo-for-the-absolute-beginner/;25;192;21;17;All Levels;3;15;12/3/14 10:55;Musical Instruments
Old-Time Banjo for the Absolute Beginner;https://www.udemy.com/old-time-banjo-for-the-absolute-beginner/;25;192;21;17;All Levels;3;15;12/3/14 10:55;Musical Instruments
One-stop Ruby on Rails: Build Web Applications from Scratch;https://www.udemy.com/build-etsy-yelp-craigslist-and-a-web-scraper-from-scratch/;145;1628;162;129;All Levels;95;185;13/1/15 1:40;Subject: Web Development
One-stop Ruby on Rails: Build Web Applications from Scratch;https://www.udemy.com/build-etsy-yelp-craigslist-and-a-web-scraper-from-scratch/;145;1628;162;129;All Levels;95;185;13/1/15 1:40;Web Development
OpenCV Computer Vision Application Programming;https://www.udemy.com/opencv-computer-vision-application-programming/;85;167;14;30;All Levels;98;25;24/10/14 7:26;Graphic Design
OpenCV Computer Vision Application Programming;https://www.udemy.com/opencv-computer-vision-application-programming/;85;167;14;30;All Levels;98;25;24/10/14 7:26;Graphic Design
Optimize! Make Best Decisions with Microsoft Excel;https://www.udemy.com/optimize/;20;28;3;14;All Levels;95;1;1/4/15 13:09;Business Finance
Optimize! Make Best Decisions with Microsoft Excel;https://www.udemy.com/optimize/;20;28;3;14;All Levels;95;1;1/4/15 13:09;Business Finance
Optimizing investment to maximise your return;https://www.udemy.com/optimizing-investment-to-maximise-your-return/;0;1696;22;11;All Levels;53;633333333;25/3/16 10:32;Business Finance
Optimizing investment to maximise your return;https://www.udemy.com/optimizing-investment-to-maximise-your-return/;0;1696;22;11;All Levels;53;633333333;25/3/16 10:32;Business Finance
Optimizing Wordpress for More Speed and Revenue;https://www.udemy.com/optimizing-wordpress-for-more-speed-and-revenue/;0;2649;16;7;All Levels;55;583333333;12/6/17 17:56;Subject: Web Development
Optimizing Wordpress for More Speed and Revenue;https://www.udemy.com/optimizing-wordpress-for-more-speed-and-revenue/;0;2649;16;7;All Levels;55;583333333;12/6/17 17:56;Web Development
Option selling trading as income source. Beginners friendly;https://www.udemy.com/option-trading/;195;1276;46;61;All Levels;98;6;6/4/15 12:34;Business Finance
Option selling trading as income source. Beginners friendly;https://www.udemy.com/option-trading/;195;1276;46;61;All Levels;98;6;6/4/15 12:34;Business Finance
Option Spreads and Credit Spreads Bundle;https://www.udemy.com/option-spreads-and-credit-spreads-bundle/;180;2212;194;24;All Levels;53;45;5/3/13 13:27;Business Finance
Option Spreads and Credit Spreads Bundle;https://www.udemy.com/option-spreads-and-credit-spreads-bundle/;180;2212;194;24;All Levels;53;45;5/3/13 13:27;Business Finance
Option Trading - How To Earn If You Can't Predict The Market;https://www.udemy.com/option-trading-how-to-earn/;145;2305;19;30;All Levels;96;15;22/7/15 14:02;Business Finance
Option Trading - How To Earn If You Can't Predict The Market;https://www.udemy.com/option-trading-how-to-earn/;145;2305;19;30;All Levels;96;15;22/7/15 14:02;Business Finance
Option Trading for Rookies: Basic Option Strategies;https://www.udemy.com/basic-option-strategies-trading-vertical-options/;95;810;27;61;All Levels;8;25;25/8/16 13:10;Business Finance
Option Trading for Rookies: Basic Option Strategies;https://www.udemy.com/basic-option-strategies-trading-vertical-options/;95;810;27;61;All Levels;8;25;25/8/16 13:10;Business Finance
Option Trading for Rookies: Make & Manage Profitable Trades;https://www.udemy.com/option-trading-for-rookies-make-and-manage-profitable-option-trades/;95;507;19;59;Beginner Level;16;2;2/9/16 17:19;Business Finance
Option Trading for Rookies: Make & Manage Profitable Trades;https://www.udemy.com/option-trading-for-rookies-make-and-manage-profitable-option-trades/;95;507;19;59;Beginner Level;16;2;2/9/16 17:19;Business Finance
Option Trading for Rookies: The Covered Call Option Strategy;https://www.udemy.com/option-trading-for-rookies-investing-the-profitable-way/;95;6092;25;29;Intermediate Level;11;15;3/11/16 0:22;Business Finance
Option Trading for Rookies: The Covered Call Option Strategy;https://www.udemy.com/option-trading-for-rookies-investing-the-profitable-way/;95;6092;25;29;Intermediate Level;11;15;3/11/16 0:22;Business Finance
Option Trading for Rookies: Understand Options Completely;https://www.udemy.com/complete-course-introduction-to-option-trading/;150;2893;65;62;All Levels;96;2;10/8/16 10:27;Business Finance
Option Trading for Rookies: Understand Options Completely;https://www.udemy.com/complete-course-introduction-to-option-trading/;150;2893;65;62;All Levels;96;2;10/8/16 10:27;Business Finance
Option Trading: How to Adjust Delta-Neutral Strangles!;https://www.udemy.com/option-trading-selling-strangles/;145;1398;15;26;Intermediate Level;93;15;19/10/15 18:01;Business Finance
Option Trading: How to Adjust Delta-Neutral Strangles!;https://www.udemy.com/option-trading-selling-strangles/;145;1398;15;26;Intermediate Level;93;15;19/10/15 18:01;Business Finance
Options Basics & Trading With Small Capital! - Level 1;https://www.udemy.com/options-basics-trading-with-small-capital/;30;120;17;19;All Levels;8;2;26/7/16 15:26;Business Finance
Options Basics & Trading With Small Capital! - Level 1;https://www.udemy.com/options-basics-trading-with-small-capital/;30;120;17;19;All Levels;8;2;26/7/16 15:26;Business Finance
Options Foundation - Time Decay, Implied Volatility, Greeks;https://www.udemy.com/learn-options-trading/;60;459;25;14;All Levels;47;3;16/2/13 20:48;Business Finance
Options Spreads Bundle-  the heart of Options Trading;https://www.udemy.com/options-spreads-explained/;120;623;43;8;Beginner Level;96;25;19/2/13 10:04;Business Finance
Options Spreads Bundle- the heart of Options Trading;https://www.udemy.com/options-spreads-explained/;120;623;43;8;Beginner Level;96;25;19/2/13 10:04;Business Finance
Options Trading - Calendar Spread Course for Every Trader;https://www.udemy.com/options-trading-calendar-spread-course-for-every-trader/;200;1113;11;17;Intermediate Level;24;15;2/4/17 16:46;Business Finance
Options Trading - Calendar Spread Course for Every Trader;https://www.udemy.com/options-trading-calendar-spread-course-for-every-trader/;200;1113;11;17;Intermediate Level;24;15;2/4/17 16:46;Business Finance
Options Trading - How to Win with Weekly Options;https://www.udemy.com/work-from-home-setup-your-own-options-trading-business/;115;7489;1190;25;Beginner Level;15;1;22/10/15 16:54;Business Finance
Options Trading - How to Win with Weekly Options;https://www.udemy.com/work-from-home-setup-your-own-options-trading-business/;115;7489;1190;25;Beginner Level;15;1;22/10/15 16:54;Business Finance
Options Trading 101: The Basics;https://www.udemy.com/options-trading-101-the-basics/;0;1514;66;11;All Levels;15;55;23/3/17 17:19;Business Finance
Options Trading 101: The Basics;https://www.udemy.com/options-trading-101-the-basics/;0;1514;66;11;All Levels;15;55;23/3/17 17:19;Business Finance
Options Trading 3 : Advanced Stock Profit and Success Method;https://www.udemy.com/day-trading-stock-options-3/;195;5172;34;38;All Levels;92;25;27/5/15 19:14;Business Finance
Options Trading 3 : Advanced Stock Profit and Success Method;https://www.udemy.com/day-trading-stock-options-3/;195;5172;34;38;All Levels;92;25;27/5/15 19:14;Business Finance
Options Trading Basics (3-Course Bundle);https://www.udemy.com/learn-options-trading-courses/;180;10100;985;45;All Levels;81;11;25/2/13 6:36;Business Finance
Options Trading Basics (3-Course Bundle);https://www.udemy.com/learn-options-trading-courses/;180;10100;985;45;All Levels;81;11;25/2/13 6:36;Business Finance
Options Trading Essentials: The ULTIMATE Guides;https://www.udemy.com/options-trading-essentials/;0;1352;6;20;Expert Level;6;4;24/4/17 16:59;Business Finance
Options Trading Essentials: The ULTIMATE Guides;https://www.udemy.com/options-trading-essentials/;0;1352;6;20;Expert Level;6;4;24/4/17 16:59;Business Finance
Options Trading Foundation: Your journey to competency...;https://www.udemy.com/option-trading-foundation-your-journey-to-competency/;95;0;0;5;All Levels;94;1;4/7/17 23:41;Business Finance
Options Trading Foundation: Your journey to competency...;https://www.udemy.com/option-trading-foundation-your-journey-to-competency/;95;0;0;5;All Levels;94;1;4/7/17 23:41;Business Finance
Options Trading Introduction: Day Trade Stock Options;https://www.udemy.com/how-to-trade-stock-options-level-1-start-day-trading/;95;12394;218;30;All Levels;25;25;20/2/15 16:39;Business Finance
Options Trading Introduction: Day Trade Stock Options;https://www.udemy.com/how-to-trade-stock-options-level-1-start-day-trading/;95;12394;218;30;All Levels;25;25;20/2/15 16:39;Business Finance
Options Trading Stocks: Proven Toolbox For Financial Success;https://www.udemy.com/trading-stock-options-ii-simplified-strategies-for-success/;195;7884;118;68;All Levels;18;10;19/5/15 18:25;Business Finance
Options Trading Stocks: Proven Toolbox For Financial Success;https://www.udemy.com/trading-stock-options-ii-simplified-strategies-for-success/;195;7884;118;68;All Levels;18;10;19/5/15 18:25;Business Finance
Painless Piano!;https://www.udemy.com/painless-piano/;40;353;1;30;All Levels;18;35;23/6/14 9:11;Musical Instruments
Painless Piano!;https://www.udemy.com/painless-piano/;40;353;1;30;All Levels;18;35;23/6/14 9:11;Musical Instruments
Paint atmospheric sunset with soft pastel!;https://www.udemy.com/catch-the-sunset/;20;7;1;5;Intermediate Level;94;616666667;17/8/16 14:28;Graphic Design
Paint atmospheric sunset with soft pastel!;https://www.udemy.com/catch-the-sunset/;20;7;1;5;Intermediate Level;94;616666667;17/8/16 14:28;Graphic Design
Parse Server: From Front End to Full Stack;https://www.udemy.com/parse-server/;200;1130;162;66;All Levels;57;6;28/7/16 19:54;Subject: Web Development
